"","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets"
"562",10948308392.2553,11131243533.1474,1753758013.9366,2194757820.30862,3004727145.59502,4311451314.31929,9148181426.25157,9264663457.90515,11340903439.9891,21832680942.6443,3848390972.80572,31488627809.5253,9894782222.01782,10964749243.9347,13664578853.8769,15488005509.1644,4474673882.86024,5590455935.12347,5527957306.40308,46458956113.4664,11093044081.7152,18182389815.1447,11598222397.4069,12720818004.4169,2707313997.76562,35149585410.1458,6188436984.59132,6665071388.6264,8933504205.0187,9086434163.37373,4601860453.59452,7663295765.66604,3319981996.48074,4595061732.4109,12870440013.8089,25622609673.0377,1066403727.3536,2137927327.59618,50295549.8772126,111141698.964311,1031771304.3257,1112975273.14868,10948308392.2553,11131243533.1474,102191677284.935,111313973976.491,591747293840.66,1113141316375.25
"563",11147632890.0074,11334188303.6666,1775459731.52053,2222939205.48868,2982706109.01916,4281507964.52627,9297902424.50993,9416506464.70682,11517556751.468,22183550694.5891,3943419188.44695,32356542967.7725,9935915447.52596,11010450433.945,13834296838.3665,15681184143.6863,4435981075.27909,5542373045.61693,5457347536.7758,45912298134.9584,11441123798.6893,18783902067.4272,12050935584.9929,13220170744.4156,2752980468.89701,35811639683.1451,6240196584.59071,6720849032.49831,9080438319.41952,9236131294.11899,4661159465.06245,7762963103.60888,3379080571.13195,4677235153.0277,13196806213.542,26279173997.9328,1087345382.74754,2182906545.89692,51207438.5267953,113167897.496947,1050573886.59175,1133266813.62547,11147632890.0074,11334188303.6666,104031724784.883,113343451683.96,601766005273.528,1133436124988.6
"564",10108232159.0889,10277576846.828,1620966327.96018,2030537973.3661,2646363149.20068,3799833487.82982,8466660300.01671,8574786302.71329,10148447405.7928,19554899605.2115,3492044398.68748,28747063014.8898,9044960131.34429,10023721925.171,12557342110.006,14237710188.8726,4027881620.41277,5032556118.01581,4954626657.65549,41739787249.9284,10567316182.0594,17369094033.3191,11006879486.2164,12077732999.906,2438246194.17591,31772831926.1636,5701206628.62844,6140386811.20605,8267326848.10875,8409383761.34629,4211176699.7544,7014404545.64197,3026977486.13017,4190097188.75514,11964985964.9183,23829025493.9023,974647129.595898,1959570333.54632,46429881.0126004,102619534.03281,952629715.086533,1027621466.31526,10108232159.0889,10277576846.828,94319098963.8936,102777175998.931,545187784052.907,1027773201252.57
"565",10974425874.0139,11158378104.8305,1802169292.92402,2257870238.64573,3007585968.65853,4320648337.42028,9145759213.26827,9262556769.93809,11123562494.4417,21439413278.4477,3836885241.27758,31686929039.3137,9763555399.78588,10820447543.0462,13513672809.6113,15335050621.1165,4433437440.61451,5539801223.43008,5356415311.00212,45183851095.2542,11046971105.4542,18180850587.2716,11648294030.9394,12783898263.1225,2697202139.68486,35194538804.1566,6167181924.61533,6642343700.0239,8928245867.91355,9081731513.78291,4667519033.73725,7775267360.63157,3363136281.23397,4656367924.50857,12777147847.4163,25453032776.6846,1108647796.11704,2231141131.35734,50402941.6636891,111412451.429514,1034264198.7888,1115688695.69217,10974425874.0139,11158378104.8305,102394998579.707,111585322669.266,591666497664.849,1115854808079.75
"566",11367693194.0914,11558856700.6094,1879550208.16788,2355445538.59594,3143071772.52373,4518546015.54334,9432337813.46377,9552804129.7484,11367058601.8401,21934387243.8325,4016799689.92528,33414109144.3899,10161496557.2094,11263106056.9624,14020761335.9882,15912191044.8831,4588577945.00657,5733876029.6168,5569688916.70469,47086881303.4355,11401747141.2704,18790138296.4254,12094101154.5493,13275184051.4118,2816474070.62835,36957145761.6343,6446941694.72667,6943924420.44696,9211976980.10683,9370709412.53739,4863813015.16183,8104201328.30998,3500091808.13491,4847705451.58881,13159672611.7324,26226712104.8057,1134496693.89788,2285161355.14343,52206099.406205,115410391.795046,1071371459.39082,1155730541.8565,11367693194.0914,11558856700.6094,106019593660.958,115590170815.78,611225667290.599,1155903351503.4
"567",11537087314.6233,11731348442.4037,1930685969.50619,2419832525.58561,3129561836.70632,4501033043.3353,9603218292.69101,9726060117.19117,11186443003.5057,21592738942.3128,3942516364.54785,32891056774.8221,10443253556.633,11575794526.1089,14439901999.7595,16388141843.8137,4771022420.85089,5961942455.3674,5676316616.78007,48126840746.4046,11617807030.9334,19169494722.7392,12355297216.3113,13562486816.216,2756242135.85627,36232920157.1339,6666375981.23368,7180441783.53975,9385754384.74262,9547932267.76638,4862079007.75443,8102163212.59528,3491812877.06326,4836577521.93131,13235469252.6974,26381924350.4405,1136868548.66488,2292071407.47428,52979905.08681,117132473.263794,1087351291.25408,1172977211.79536,11537087314.6233,11731348442.4037,107581968634.829,117315113214.904,619693961953.888,1173152800367.16
"568",12021808447.5203,12224385680.9296,2048645076.02842,2568116018.62572,3196408636.19412,4598205754.41307,10009612295.5404,10137656190.8867,11765518562.7493,22723282033.8491,4101527533.86672,34338394169.2339,10954348366.0262,12143175531.9358,15106743970.2371,17145096928.1343,5044363834.08801,6303577124.78274,5709829361.15613,48576947364.2442,11842563954.0084,19562262409.7579,12740955353.6032,13986418487.2106,2870456563.62742,37793605107.8533,6945028570.80028,7480650084.73878,9786128350.7757,9955353871.5721,4963381760.94859,8272174975.17866,3636618191.15784,5037475731.98138,13674708169.0077,27262940157.9149,1203177979.13998,2427894867.55582,55201103.602101,122054723.644749,1133042386.17851,1222273795.23201,12021808447.5203,12224385680.9296,112091396479.294,122245560712.408,645344163066.441,1222457351249.89
"569",11239020537.4601,11428545910.7403,1859496228.74795,2331780343.6819,2873418053.83483,4135428294.74685,9355263212.41552,9474942754.43485,10901546588.2196,21063553678.6531,3804700008.52118,32008083747.7591,10251128835.3275,11364181706.1154,14120258529.4321,16025734244.1912,4641242614.702,5799953102.62052,5488712573.46764,46805613019.6236,11551807020.8356,19103332154.6866,12273501279.3174,13473760483.8052,2665166008.10239,35160760727.3293,6479973887.96606,6979899385.16788,9155659761.08768,9314205180.3924,4618453506.80174,7698374131.48717,3390687522.39332,4697193261.19946,12901307569.7615,25726881638.0463,1064469106.95576,2150307812.65689,51603383.9279742,114109824.182761,1059272551.27759,1142701778.9094,11239020537.4601,11428545910.7403,104783113962.739,114287041447.98,602974083452.383,1142872034403.46
"570",12033899831.8406,12236954291.8452,2013522226.19652,2525499954.1674,3140385314.38272,4520963595.95506,10013836023.6045,10141945436.2736,11708835994.9598,22627699636.3275,4116630099.93729,34713706760.574,11041792826.9412,12241636804.6042,15180519885.7149,17229892245.4824,5006567142.52109,6256566509.6326,5837135555.77808,49874629787.1007,12127884838.2087,20079171094.4184,13038270165.7112,14314049901.7236,2854522634.25904,37696357983.5437,6971158223.5189,7509090954.421,9775729075.44369,9945194347.92478,4984737135.00674,8309096234.33021,3648881092.96859,5055146936.53127,13790606100.1599,27500631482.4105,1156859650.5804,2339094547.57975,55247601.8913139,122180232.900691,1134193792.50986,1223530614.73627,12033899831.8406,12236954291.8452,112185335641.145,122371247325.285,645306642413.655,1223714218018.33
"571",12231618830.5248,12438341321.4997,2043071934.94415,2562732459.46222,3129103088.2276,4506983349.5975,10175905375.1436,10308225526.3879,11877133464.7608,23046504856.3679,4158922644.95415,35251488654.8906,11229679956.0433,12503772777.9279,15440095031.4136,17561377731.0511,5102896843.59212,6405377739.14225,5927733925.92392,50704075831.7534,12195391252.2695,20205676661.0839,13209315966.342,14502437873.5938,2886040187.67473,38603246606.8792,7066052982.67072,7617659930.75029,9951010123.33248,10123944459.7763,4960707781.10226,8341573814.13107,3656923448.55634,5084774592.5141,13693811839.8805,27754830616.3245,1173770867.48071,2375353620.41521,56151580.7008026,124190582.865643,1152850358.18794,1243666295.63939,12231618830.5248,12438341321.4997,114004887258.088,124385148999.826,655046988591.981,1243853265295.03
"572",11971610398.244,12174118792.6248,1961425472.75075,2460865726.27542,2909272281.63351,4193129924.15081,10015558590.5074,10145915618.6474,11222614091.7032,21784430845.3424,3951310756.07197,33621315081.3499,11139534784.5296,12404178528.0802,15369165741.0153,17482220120.6457,4976406295.66951,6247392690.21771,5960197496.35216,51044677168.727,12416162457.3433,20589524899.9858,13193106760.4731,14485565923.4886,2763021239.82593,37059729377.0838,7054783536.04026,7605569869.8132,9789822292.62912,9960254466.51353,4748214470.45756,7989012358.44669,3513344548.04804,4886466709.44406,13356627260.8454,27084616404.6948,1087713054.2565,2203779087.56736,54953886.3604551,121552557.693547,1128353870.88671,1217247743.78098,11971610398.244,12174118792.6248,111568894257.421,121742884580.59,640665068944.767,1217430581607.88
"573",12174353941.5879,12380428984.4763,1993178923.22701,2501706238.33415,2892523705.16354,4170172989.8266,10179609188.8766,10312122757.6031,11824235378.4906,22954042210.6898,4002114201.52947,34186617847.3127,11182129502.8349,12451880018.1733,15586631493.4753,17730296909.1436,4953014734.68484,6218266922.9409,5869875415.97537,50373508381.2547,12597034030.8846,20915294168.0967,13387625380.5395,14699847019.9106,2761719718.66219,37099403518.9371,7051536345.05147,7602271133.42866,9954271278.08543,10127786683.8013,4795841143.34097,8070644553.62471,3546601803.72511,4934373418.17969,13758616999.4523,27900560956.365,1133055788.84865,2297863144.85478,55880092.2786117,123612173.08859,1147468735.84871,1237875595.37369,12174353941.5879,12380428984.4763,113448953131.05,123806018034.309,651173210402.21,1238061948625.94
"574",12443923036.9201,12654660676.9065,2079176409.23117,2609716912.7313,2992764473.70696,4316684905.00757,10443572859.436,10579528709.3841,12023240946.8844,23342160164.8869,4064033227.56509,34786500534.4795,11564601619.931,12878133067.9133,16055347774.5018,18264163045.6059,5072777432.03446,6368711807.18551,5893272854.55157,50659773851.6557,12621677274.4954,20973577027.0051,13474732883.0315,14795927338.4833,2836113343.15178,38162501783.0882,7266003417.28236,7833574919.64745,10207221411.2155,10385253017.2335,4875770877.46279,8205817826.8145,3565091278.22508,4960360085.16826,13990694486.9467,28372678348.9586,1176916522.5592,2388950973.97625,57112753.3702654,126350068.481099,1172879326.20049,1265294723.98998,12443923036.9201,12654660676.9065,115954318163.827,126548375890.865,665349472153.529,1265485569339.02
"575",12929034717.6991,13148202435.059,2188604198.5574,2749263122.60028,3187533181.86866,4599309631.89725,10835612989.2832,10976850193.6155,12422482472.8902,24120722903.1739,4204815407.11184,36132322483.0912,12058689291.2144,13429107718.5818,16664223627.5399,18959305714.162,5307666055.75597,6664110174.34372,6021727425.61246,51939000702.7971,12731025975.8714,21176731035.2161,13772812828.123,15123799099.9688,2959451910.74966,39881529006.8852,7598534195.47377,8192633423.30908,10586144602.8942,10771061255.6819,5067790763.99923,8530392053.45557,3743000324.4913,5208817525.65876,14507866785.6166,29422114664.9896,1247833132.5243,2535982772.02831,59334577.7018048,131277093.484426,1218614480.23347,1314641430.41405,12929034717.6991,13148202435.059,120459634328.583,131483869830.088,690742584288.634,1314840587868.53
"576",13298892201.3212,13524506268.2996,2301542160.44323,2894454414.70576,3323208778.41499,4796092399.89342,11165154280.0353,11310786455.0524,12823574025.6566,24908831594.1879,4291666181.58757,36992314657.2448,12432954640.7792,13846073581.0231,17271600623.3328,19650450832.7116,5410551648.28777,6793402561.22773,6141848165.34001,53124392953.3208,13061027906.8052,21742934031.811,14059004839.9682,15439196187.2819,2999719760.7289,40480760067.0145,7853816691.89912,8467903370.45324,10907841251.0391,11098682177.0003,5193018069.38472,8742194250.66413,3801547835.36664,5292309261.7658,15085480911.9408,30595005093.4272,1297275115.95026,2638194072.40906,61027708.6909309,135033885.160303,1253484096.99504,1352266399.97184,13298892201.3212,13524506268.2996,123893285443.189,135246964275.852,710056630004.126,1352471589205
"577",13326801741.4594,13553028808.0819,2294160060.68243,2887529891.88248,3335481485.68355,4815421996.32563,11223497299.1487,11369899440.2309,12104078317.247,23516309038.558,4158303732.4247,35978537268.1211,12513216613.8852,13935492830.3385,17524360232.566,19938153247.855,5545386351.15515,6962981634.61117,6352196308.41521,55040047085.887,13172681440.7573,21951870082.9806,14056736565.3918,15437105929.518,2936506224.88075,39708622936.883,8092515856.87778,8725561335.44318,10982930917.7687,11175298204.1026,5274267175.68702,8880319896.47651,3846743970.72785,5358065445.62456,14952296843.3613,30327558760.5219,1231862842.8059,2507979843.581,61151928.4955176,135318976.152971,1256121329.71792,1355118455.40766,13326801741.4594,13553028808.0819,124143625528.78,135532191107.617,711196880276.451,1355323860336.71
"578",12251420492.4866,12460226730.0573,2136226780.68423,2690175349.36803,3208476374.22968,4635953791.16654,10329800724.1776,10464553402.7626,10718761532.8873,20847327326.3926,3747791478.61192,32734829691.5376,11579152575.1959,12895617348.2443,16165571898.997,18394159584.5713,5198518662.21306,6527888349.33764,5876679683.6764,51043971551.6293,12046224733.3349,20090006954.7486,12755284501.4657,14008866648.261,2657956061.0964,36192411807.4142,7523483773.20482,8112354554.62287,10109197362.6812,10286793050.9459,4850177401.17005,8169917143.30523,3518371847.29775,4902444890.385,13586911211.9281,27570412694.6158,1130303683.81023,2304441235.98261,56216823.9506442,124409459.816251,1154824250.01685,1245854422.38396,12251420492.4866,12460226730.0573,114066055916.207,124604003435.899,651640700909.873,1246041811104.54
"579",10688023809.9591,10870567417.0021,1724663955.54916,2175089260.70496,2682548356.60129,3885340978.16186,9184724165.6643,9304607234.77711,8028576467.51042,15632877437.7932,2975376895.74994,26200005473.772,10475776867.0392,11668049132.4475,14557321850.5171,16566846259.7975,4563889926.52336,5731218682.04484,5210198586.78644,45336626540.2717,10854675673.1605,18127593515.5823,11301353738.8327,12433088949.9769,2134652335.45653,29244786176.4308,6869790522.86318,7407574253.33428,8985289924.65747,9143314075.11658,4104071011.6483,6915398149.9099,2909396474.77641,4054938791.47299,12000572895.2988,24355194154.5844,925213728.541716,1888838253.57246,49041580.4698303,108540056.364357,1007485316.05512,1086912219.55878,10688023809.9591,10870567417.0021,99482812957.6835,108707166505.13,567500615720.159,1087073195128.07
"580",12141119368.1023,12348650694.7153,1998522807.36957,2528381531.55047,3230931258.1912,4685490334.95812,10411392126.229,10547367722.8343,9112577012.85546,17752163211.459,3355832622.43008,29717792500.0348,11931319887.6294,13289934966.3598,16504667925.4424,18785560196.6572,5306840888.59041,6664392914.77155,5885375449.78476,51292577467.0749,11750414926.9631,19739926144.0631,12447899868.4736,13709452307.5233,2435212628.82966,33424634410.2269,7887898150.44154,8505402261.3583,10182996298.9327,10362625542.5124,4726133350.71458,7964972018.69629,3318359799.7155,4625300571.42738,13524379498.9526,27451348675.983,1070358125.91575,2186562179.41735,55703872.1587723,123296565.08701,1144466464.17537,1234699450.60283,12141119368.1023,12348650694.7153,112996166493.962,123488220273.96,644229259815.523,1234883958849.9
"581",12803861665.5297,13022833202.7103,2104486413.91757,2663009768.01794,3554293083.30943,5156894776.8709,10912574722.0731,11055098249.4418,9319653828.92013,18159808256.5791,3581582620.69881,31819363722.4424,12596096391.438,14030922862.9537,17305052134.9362,19696664941.4052,5658978726.31022,7106962461.00846,6317211835.23475,55196234361.2023,12119948041.6039,20368080500.248,12938874953.1877,14250095400.8892,2641387705.24954,36304423254.404,8377043184.60251,9033180877.53645,10685317363.9081,10874060419.0595,5079481024.85798,8560792749.62008,3570405161.64035,4977033083.08127,14088953478.211,28600933366.5945,1118723471.38223,2289657179.54415,58739339.1262095,130026792.105533,1206942049.82226,1302107638.8968,12803861665.5297,13022833202.7103,119156652551.293,130230151952.907,679123254259.77,1302303381191.51
